artist_names,track_name,track_id,artist_id
Flipperachi,FA9LA,23p1uP74XiVYCXjPP23Kz7,7lPCTAKDofGUQgXGonMrKd
"Kato, Jon",Turn The Lights Off (feat. Jon),7apywiCuMzvSZIa0SKeH99,1udruffum7CorOphFUMB9A
SIENNA SPIRO,Die On This Hill,2gYTC8DsplN3RNdpdBcCOQ,02gSuSAWEdWa5UOvqzjX6v
"21 Savage, Drake",MR RECOUP,38iBHQloAVZNpKsFVU8aAd,1URnnhqYAYcrqrcwql10ft
"Shashwat Sachdev, Hanumankind, Jasmine Sandlas, Sudhir Yaduvanshi, Charanjit Ahuja, Muhammad Sadiq, Ranjit Kaur, Babu Singh Maan","Dhurandhar - Title Track (From ""Dhurandhar"")",1ifI8ipBJreNmLDYigFc6d,465OXuCU8YZNmVG1leLwQ9
Michael Bublé,Christmas (Baby Please Come Home),27fIrMVmHLxP2Hot6qVxsy,1GxkXlMwML1oSg5eLPiAz3
Fall Out Boy,It Feels Like Christmas (Spotify Singles Holiday),34sUWOEjFKrj8Rzk1HHicq,4UXqAaa6dQYAk18Lv7PEgX
"Michael Bublé, Shania Twain",White Christmas (with Shania Twain),0zLmRVBlZJ3IJTkChSXkBp,1GxkXlMwML1oSg5eLPiAz3
"Shashwat Sachdev, Arijit Singh, Irshad Kamil, Armaan Khan","Gehra Hua (From ""Dhurandhar"")",72EW32eRMEnrHY4ZJf2Z96,465OXuCU8YZNmVG1leLwQ9
Cher,DJ Play A Christmas Song,18uSfZqFBxQFi8CsXOIbhy,72OaDtakiy6yFqkt4TsiFt
Ravyn Lenae,O Holy Night - Spotify Singles Holiday,7L3OGWgJMQdXSbY3zgUt1Q,5RTLRtXjbXI2lSXc6jxlAz
Vitinho Imperador,Eu Me Apaixonei,4SjcIkVc4cvFgURD1EHxDM,6xrc4RXcso9uKlYWlIANPU
Bryan Adams,Christmas Time,0hnErtVKN1JyvfBNfpWDpO,3Z02hBLubJxuFJfhacLSDc
Melanie Thornton,Wonderful Dream (Holidays Are Coming) - Radio Version,0SvD6EdetxVtXei2JhkV4B,2apYMRrg5FxN4go0pfsCvf
Bleachers,"Merry Christmas, Please Don't Call",0UOG0zUn7t8m8QcxfzR7AH,2eam0iDomRHGBypaDQLwWI
Michael Bublé,I'll Be Home for Christmas,1FZP4hpT4iuLaOb5HpriLq,1GxkXlMwML1oSg5eLPiAz3
Michael Bublé,Have Yourself a Merry Little Christmas,47CctmFYrX4htszDZCVaLM,1GxkXlMwML1oSg5eLPiAz3
"John Legend, Stevie Wonder",What Christmas Means to Me (feat. Stevie Wonder),13XMz3rpVYITzjFIsSYlZ1,5y2Xq6xcjJb2jVM54GHK3t
"Peso Pluma, Tito Double P",dopamina,3e32UUqXzrI4g2y5kNZrwC,12GqGscKJx3aE4t07u7eVZ
"Peso Pluma, Tito Double P",bckpckbyz,4qfkZtOGVw2BXa05wqXKkV,12GqGscKJx3aE4t07u7eVZ
"Peso Pluma, Tito Double P",ni pedo,7xLfNI4gRNTu6FyXJlzBW5,12GqGscKJx3aE4t07u7eVZ
"Peso Pluma, Tito Double P",daño,136BeIIoBGrrU9fI1jbcDR,12GqGscKJx3aE4t07u7eVZ
"Peso Pluma, Tito Double P",7-3,4lzo6zPM2paqyP8oBp3DOs,12GqGscKJx3aE4t07u7eVZ
"PEDRO SAMPAIO, MC Meno K, Melody",JETSKI,3jhyw60F61gc7nC4dblqtC,5wbf52LA6kcaboHSN6NEF1
"Disney, Shakira",Zoo,7mfTWGAr3ig1TBw29HgpRE,3xvaSlT4xsyk6lY1ESOspO
The Clash,Should I Stay or Should I Go - Remastered,39shmbIHICJ2Wxnk1fPSdz,3RGLhK1IP9jnYFH4BRFJBS
"Grupo Menos É Mais, NATTAN",Pela Última Vez - Ao Vivo,6B7ot6Wlqf7zt3FCkYl2FJ,6vTqEFbTtTRJsuIpzZgjxi
"Peso Pluma, Tito Double P",putielegante,4BXbjwe562hQ8AzEV5lmPc,12GqGscKJx3aE4t07u7eVZ
"Panda, MJ Records",Eu Te Seguro - Ao Vivo,587Lf3LyhC8smoFnNIQtn3,5qIpstBGrGteJZg1xIvbiz
